Starting up http-server, serving out/

http-server version: 14.1.0

http-server settings: 
CORS: disabled
Cache: 3600 seconds
Connection Timeout: 120 seconds
Directory Listings: visible
AutoIndex: visible
Serve GZIP Files: false
Serve Brotli Files: false
Default File Extension: none

Available on:
  http://127.0.0.1:8080
  http://199.94.68.150:8080
Hit CTRL-C to stop the server

[2022-04-20T20:48:51.617Z]  "GET /" "pa11y/6.1.1"
(node:54515) [DEP0066] DeprecationWarning: OutgoingMessage.prototype._headers is deprecated
(Use `node --trace-deprecation ...` to show where the warning was created)
[2022-04-20T20:49:00.838Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/initiative.json" "pa11y/6.1.1"
[2022-04-20T20:49:00.838Z]  "GET /_next/static/chunks/pages/about/initiative-5f902a8b43803d11.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.839Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/community.json" "pa11y/6.1.1"
[2022-04-20T20:49:00.841Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive.json" "pa11y/6.1.1"
[2022-04-20T20:49:00.842Z]  "GET /_next/static/chunks/pages/about/community-f8d9dbd9cd33db72.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.843Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/studios.json" "pa11y/6.1.1"
[2022-04-20T20:49:00.847Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/events.json" "pa11y/6.1.1"
[2022-04-20T20:49:00.847Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/news.json" "pa11y/6.1.1"
[2022-04-20T20:49:00.849Z]  "GET /_next/static/chunks/29107295-fbcfe2172188e46f.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.849Z]  "GET /_next/static/chunks/327-fc908da545e41d8e.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.850Z]  "GET /_next/static/chunks/pages/archive-06fa4e945ae688df.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.850Z]  "GET /_next/static/chunks/pages/studios-06684fcf0ab922cc.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.853Z]  "GET /_next/static/chunks/pages/news-614c8be20312abe7.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.855Z]  "GET /_next/static/chunks/pages/events-e49023c63bfd71d3.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.859Z]  "GET /_next/static/chunks/pages/get-involved-1a598a8a079c798d.js" "pa11y/6.1.1"
[2022-04-20T20:49:00.859Z]  "GET /_next/static/chunks/pages/resources-83d979c56887f4dc.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.007Z]  "GET /events/tngv-launch-event/" "pa11y/6.1.1"
[2022-04-20T20:49:02.016Z]  "GET /_next/static/css/9fd74d7ef3bc183a.css" "pa11y/6.1.1"
[2022-04-20T20:49:02.018Z]  "GET /_next/static/chunks/webpack-cb7634a8b6194820.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.021Z]  "GET /_next/static/chunks/framework-5f4595e5518b5600.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.023Z]  "GET /_next/static/chunks/main-88746e6456327801.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.024Z]  "GET /_next/static/chunks/pages/_app-c62b0342885da6cf.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.024Z]  "GET /_next/static/chunks/592-06453f9ab50b5a81.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.024Z]  "GET /_next/static/chunks/675-f37663bd6d50cd28.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.025Z]  "GET /_next/static/chunks/pages/events/%5Bkey%5D-c10ce88f10eebc52.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.026Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_buildManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.031Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_ssgManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.034Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_middlewareManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.295Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/index.json" "pa11y/6.1.1"
[2022-04-20T20:49:02.296Z]  "GET /_next/static/chunks/415-d168ad94c0d22a7b.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.297Z]  "GET /_next/static/chunks/pages/index-1d6983fd189185c1.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.298Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/big-picture.json" "pa11y/6.1.1"
[2022-04-20T20:49:02.298Z]  "GET /_next/static/chunks/pages/about/big-picture-2aa54c749b18bd16.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.299Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/initiative.json" "pa11y/6.1.1"
[2022-04-20T20:49:02.301Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/community.json" "pa11y/6.1.1"
[2022-04-20T20:49:02.305Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive.json" "pa11y/6.1.1"
[2022-04-20T20:49:02.307Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/studios.json" "pa11y/6.1.1"
[2022-04-20T20:49:02.307Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/news.json" "pa11y/6.1.1"
[2022-04-20T20:49:02.309Z]  "GET /_next/static/chunks/pages/about/initiative-5f902a8b43803d11.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.309Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/events.json" "pa11y/6.1.1"
[2022-04-20T20:49:02.313Z]  "GET /_next/static/chunks/pages/about/community-f8d9dbd9cd33db72.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.314Z]  "GET /_next/static/chunks/29107295-fbcfe2172188e46f.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.314Z]  "GET /_next/static/chunks/327-fc908da545e41d8e.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.315Z]  "GET /_next/static/chunks/pages/archive-06fa4e945ae688df.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.315Z]  "GET /_next/static/chunks/pages/studios-06684fcf0ab922cc.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.317Z]  "GET /_next/static/chunks/pages/news-614c8be20312abe7.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.321Z]  "GET /_next/static/chunks/pages/events-e49023c63bfd71d3.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.321Z]  "GET /_next/static/chunks/pages/get-involved-1a598a8a079c798d.js" "pa11y/6.1.1"
[2022-04-20T20:49:02.322Z]  "GET /_next/static/chunks/pages/resources-83d979c56887f4dc.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.179Z]  "GET /archive/" "pa11y/6.1.1"
[2022-04-20T20:49:03.190Z]  "GET /_next/static/css/9fd74d7ef3bc183a.css" "pa11y/6.1.1"
[2022-04-20T20:49:03.192Z]  "GET /_next/static/chunks/webpack-cb7634a8b6194820.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.194Z]  "GET /_next/static/chunks/framework-5f4595e5518b5600.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.198Z]  "GET /_next/static/chunks/main-88746e6456327801.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.198Z]  "GET /_next/static/chunks/pages/_app-c62b0342885da6cf.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.199Z]  "GET /_next/static/chunks/29107295-fbcfe2172188e46f.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.199Z]  "GET /_next/static/chunks/592-06453f9ab50b5a81.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.199Z]  "GET /_next/static/chunks/675-f37663bd6d50cd28.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.201Z]  "GET /_next/static/chunks/327-fc908da545e41d8e.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.206Z]  "GET /_next/static/chunks/pages/archive-06fa4e945ae688df.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.207Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_buildManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.207Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_ssgManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.207Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_middlewareManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.523Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/index.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.525Z]  "GET /_next/static/chunks/415-d168ad94c0d22a7b.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.526Z]  "GET /_next/static/chunks/pages/index-1d6983fd189185c1.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.529Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/big-picture.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.530Z]  "GET /_next/static/chunks/pages/about/big-picture-2aa54c749b18bd16.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.531Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/initiative.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.531Z]  "GET /_next/static/chunks/pages/about/initiative-5f902a8b43803d11.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.532Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/community.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.532Z]  "GET /_next/static/chunks/pages/about/community-f8d9dbd9cd33db72.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.535Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/studios.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.536Z]  "GET /_next/static/chunks/pages/studios-06684fcf0ab922cc.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.537Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/news.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.538Z]  "GET /_next/static/chunks/pages/news-614c8be20312abe7.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.539Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/events.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.540Z]  "GET /_next/static/chunks/pages/events-e49023c63bfd71d3.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.540Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive/clarissa-turner.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.541Z]  "GET /_next/static/chunks/pages/get-involved-1a598a8a079c798d.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.542Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive/chris-tapia.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.542Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive/tngv-promo-video.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.544Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive/tngv-launch-event.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.545Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive/peter-mcconarty.json" "pa11y/6.1.1"
[2022-04-20T20:49:03.546Z]  "GET /_next/static/chunks/pages/archive/%5Bkey%5D-ec2e77e499c121d5.js" "pa11y/6.1.1"
[2022-04-20T20:49:03.550Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive/-peace-by-caleb-mccoy.json" "pa11y/6.1.1"
[2022-04-20T20:49:04.739Z]  "GET /archive/-peace-by-caleb-mccoy/" "pa11y/6.1.1"
[2022-04-20T20:49:04.749Z]  "GET /_next/static/css/9fd74d7ef3bc183a.css" "pa11y/6.1.1"
[2022-04-20T20:49:04.751Z]  "GET /_next/static/chunks/webpack-cb7634a8b6194820.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.753Z]  "GET /_next/static/chunks/framework-5f4595e5518b5600.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.755Z]  "GET /_next/static/chunks/main-88746e6456327801.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.756Z]  "GET /_next/static/chunks/pages/_app-c62b0342885da6cf.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.756Z]  "GET /_next/static/chunks/29107295-fbcfe2172188e46f.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.757Z]  "GET /_next/static/chunks/592-06453f9ab50b5a81.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.758Z]  "GET /_next/static/chunks/675-f37663bd6d50cd28.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.758Z]  "GET /_next/static/chunks/pages/archive/%5Bkey%5D-ec2e77e499c121d5.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.762Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_buildManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.765Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_ssgManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:04.765Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_middlewareManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.027Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/index.json" "pa11y/6.1.1"
[2022-04-20T20:49:05.028Z]  "GET /_next/static/chunks/415-d168ad94c0d22a7b.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.029Z]  "GET /_next/static/chunks/pages/index-1d6983fd189185c1.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.030Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/big-picture.json" "pa11y/6.1.1"
[2022-04-20T20:49:05.030Z]  "GET /_next/static/chunks/pages/about/big-picture-2aa54c749b18bd16.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.031Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/initiative.json" "pa11y/6.1.1"
[2022-04-20T20:49:05.033Z]  "GET /_next/static/chunks/pages/about/initiative-5f902a8b43803d11.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.037Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive.json" "pa11y/6.1.1"
[2022-04-20T20:49:05.038Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/community.json" "pa11y/6.1.1"
[2022-04-20T20:49:05.040Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/studios.json" "pa11y/6.1.1"
[2022-04-20T20:49:05.040Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/news.json" "pa11y/6.1.1"
[2022-04-20T20:49:05.042Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/events.json" "pa11y/6.1.1"
[2022-04-20T20:49:05.043Z]  "GET /_next/static/chunks/pages/about/community-f8d9dbd9cd33db72.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.045Z]  "GET /_next/static/chunks/327-fc908da545e41d8e.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.045Z]  "GET /_next/static/chunks/pages/archive-06fa4e945ae688df.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.045Z]  "GET /_next/static/chunks/pages/studios-06684fcf0ab922cc.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.046Z]  "GET /_next/static/chunks/pages/news-614c8be20312abe7.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.047Z]  "GET /_next/static/chunks/pages/events-e49023c63bfd71d3.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.047Z]  "GET /_next/static/chunks/pages/get-involved-1a598a8a079c798d.js" "pa11y/6.1.1"
[2022-04-20T20:49:05.051Z]  "GET /_next/static/chunks/pages/resources-83d979c56887f4dc.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.200Z]  "GET /archive/breezy-bodden-teen-empowerment-studios/" "pa11y/6.1.1"
[2022-04-20T20:49:06.210Z]  "GET /_next/static/css/9fd74d7ef3bc183a.css" "pa11y/6.1.1"
[2022-04-20T20:49:06.212Z]  "GET /_next/static/chunks/webpack-cb7634a8b6194820.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.214Z]  "GET /_next/static/chunks/framework-5f4595e5518b5600.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.217Z]  "GET /_next/static/chunks/29107295-fbcfe2172188e46f.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.218Z]  "GET /_next/static/chunks/main-88746e6456327801.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.218Z]  "GET /_next/static/chunks/pages/_app-c62b0342885da6cf.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.220Z]  "GET /_next/static/chunks/592-06453f9ab50b5a81.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.220Z]  "GET /_next/static/chunks/675-f37663bd6d50cd28.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.221Z]  "GET /_next/static/chunks/pages/archive/%5Bkey%5D-ec2e77e499c121d5.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.225Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_buildManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.225Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_ssgManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.226Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_middlewareManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.481Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/index.json" "pa11y/6.1.1"
[2022-04-20T20:49:06.481Z]  "GET /_next/static/chunks/415-d168ad94c0d22a7b.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.483Z]  "GET /_next/static/chunks/pages/index-1d6983fd189185c1.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.484Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/big-picture.json" "pa11y/6.1.1"
[2022-04-20T20:49:06.485Z]  "GET /_next/static/chunks/pages/about/big-picture-2aa54c749b18bd16.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.486Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/initiative.json" "pa11y/6.1.1"
[2022-04-20T20:49:06.487Z]  "GET /_next/static/chunks/pages/about/initiative-5f902a8b43803d11.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.489Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/community.json" "pa11y/6.1.1"
[2022-04-20T20:49:06.490Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive.json" "pa11y/6.1.1"
[2022-04-20T20:49:06.492Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/studios.json" "pa11y/6.1.1"
[2022-04-20T20:49:06.493Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/news.json" "pa11y/6.1.1"
[2022-04-20T20:49:06.494Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/events.json" "pa11y/6.1.1"
[2022-04-20T20:49:06.496Z]  "GET /_next/static/chunks/pages/about/community-f8d9dbd9cd33db72.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.497Z]  "GET /_next/static/chunks/327-fc908da545e41d8e.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.498Z]  "GET /_next/static/chunks/pages/archive-06fa4e945ae688df.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.498Z]  "GET /_next/static/chunks/pages/studios-06684fcf0ab922cc.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.500Z]  "GET /_next/static/chunks/pages/news-614c8be20312abe7.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.500Z]  "GET /_next/static/chunks/pages/events-e49023c63bfd71d3.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.502Z]  "GET /_next/static/chunks/pages/get-involved-1a598a8a079c798d.js" "pa11y/6.1.1"
[2022-04-20T20:49:06.503Z]  "GET /_next/static/chunks/pages/resources-83d979c56887f4dc.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.651Z]  "GET /archive/chris-tapia/" "pa11y/6.1.1"
[2022-04-20T20:49:07.661Z]  "GET /_next/static/css/9fd74d7ef3bc183a.css" "pa11y/6.1.1"
[2022-04-20T20:49:07.663Z]  "GET /_next/static/chunks/webpack-cb7634a8b6194820.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.665Z]  "GET /_next/static/chunks/framework-5f4595e5518b5600.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.667Z]  "GET /_next/static/chunks/main-88746e6456327801.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.668Z]  "GET /_next/static/chunks/pages/_app-c62b0342885da6cf.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.669Z]  "GET /_next/static/chunks/29107295-fbcfe2172188e46f.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.669Z]  "GET /_next/static/chunks/592-06453f9ab50b5a81.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.669Z]  "GET /_next/static/chunks/675-f37663bd6d50cd28.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.672Z]  "GET /_next/static/chunks/pages/archive/%5Bkey%5D-ec2e77e499c121d5.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.674Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_buildManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.676Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_ssgManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.677Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_middlewareManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.945Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/index.json" "pa11y/6.1.1"
[2022-04-20T20:49:07.947Z]  "GET /_next/static/chunks/415-d168ad94c0d22a7b.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.949Z]  "GET /_next/static/chunks/pages/index-1d6983fd189185c1.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.950Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/big-picture.json" "pa11y/6.1.1"
[2022-04-20T20:49:07.951Z]  "GET /_next/static/chunks/pages/about/big-picture-2aa54c749b18bd16.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.952Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/initiative.json" "pa11y/6.1.1"
[2022-04-20T20:49:07.954Z]  "GET /_next/static/chunks/pages/about/initiative-5f902a8b43803d11.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.957Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/community.json" "pa11y/6.1.1"
[2022-04-20T20:49:07.957Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive.json" "pa11y/6.1.1"
[2022-04-20T20:49:07.961Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/studios.json" "pa11y/6.1.1"
[2022-04-20T20:49:07.962Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/news.json" "pa11y/6.1.1"
[2022-04-20T20:49:07.963Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/events.json" "pa11y/6.1.1"
[2022-04-20T20:49:07.965Z]  "GET /_next/static/chunks/pages/about/community-f8d9dbd9cd33db72.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.965Z]  "GET /_next/static/chunks/327-fc908da545e41d8e.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.966Z]  "GET /_next/static/chunks/pages/archive-06fa4e945ae688df.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.966Z]  "GET /_next/static/chunks/pages/studios-06684fcf0ab922cc.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.966Z]  "GET /_next/static/chunks/pages/news-614c8be20312abe7.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.967Z]  "GET /_next/static/chunks/pages/events-e49023c63bfd71d3.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.972Z]  "GET /_next/static/chunks/pages/get-involved-1a598a8a079c798d.js" "pa11y/6.1.1"
[2022-04-20T20:49:07.973Z]  "GET /_next/static/chunks/pages/resources-83d979c56887f4dc.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.118Z]  "GET /archive/clarissa-turner/" "pa11y/6.1.1"
[2022-04-20T20:49:09.128Z]  "GET /_next/static/css/9fd74d7ef3bc183a.css" "pa11y/6.1.1"
[2022-04-20T20:49:09.130Z]  "GET /_next/static/chunks/webpack-cb7634a8b6194820.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.133Z]  "GET /_next/static/chunks/framework-5f4595e5518b5600.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.135Z]  "GET /_next/static/chunks/main-88746e6456327801.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.136Z]  "GET /_next/static/chunks/pages/_app-c62b0342885da6cf.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.137Z]  "GET /_next/static/chunks/29107295-fbcfe2172188e46f.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.137Z]  "GET /_next/static/chunks/592-06453f9ab50b5a81.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.137Z]  "GET /_next/static/chunks/675-f37663bd6d50cd28.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.139Z]  "GET /_next/static/chunks/pages/archive/%5Bkey%5D-ec2e77e499c121d5.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.141Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_buildManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.143Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_ssgManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.144Z]  "GET /_next/static/1MVTFwGhKHOyrI1GnC9ez/_middlewareManifest.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.392Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/index.json" "pa11y/6.1.1"
[2022-04-20T20:49:09.393Z]  "GET /_next/static/chunks/415-d168ad94c0d22a7b.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.394Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/big-picture.json" "pa11y/6.1.1"
[2022-04-20T20:49:09.395Z]  "GET /_next/static/chunks/pages/index-1d6983fd189185c1.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.396Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/initiative.json" "pa11y/6.1.1"
[2022-04-20T20:49:09.397Z]  "GET /_next/static/chunks/pages/about/big-picture-2aa54c749b18bd16.js" "pa11y/6.1.1"
[2022-04-20T20:49:09.398Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/about/community.json" "pa11y/6.1.1"
[2022-04-20T20:49:09.401Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/archive.json" "pa11y/6.1.1"
[2022-04-20T20:49:09.402Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/studios.json" "pa11y/6.1.1"
[2022-04-20T20:49:09.403Z]  "GET /_next/data/1MVTFwGhKHOyrI1GnC9ez/news.json" "pa11y/6.1.1"
